,from_status,to_status,key,to_date,issue_type,project_key,parent_key,version,from_date,event_type,control_date
119,In Review,In Progress,CART-974,2021-08-03 12:17:03-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-08-03 12:17:03-07:00,status_change,2021-08-03 12:17:03-07:00
120,In Progress,In Review,CART-974,2021-07-22 09:50:19-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-07-22 09:50:19-07:00,status_change,2021-07-22 09:50:19-07:00
121,In Progress,In Review,CART-974,2021-07-22 09:50:19-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-07-22 09:50:19-07:00,status_change,2021-07-22 09:50:19-07:00
122,In Progress,In Review,CART-974,2021-07-22 09:50:19-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-07-22 09:50:19-07:00,status_change,2021-07-22 09:50:19-07:00
123,Open,In Progress,CART-974,2021-07-09 10:44:59-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-07-09 10:44:59-07:00,status_change,2021-07-09 10:44:59-07:00
124,Open,In Progress,CART-974,2021-07-09 10:44:59-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-07-09 10:44:59-07:00,status_change,2021-07-09 10:44:59-07:00
125,Open,In Progress,CART-974,2021-07-09 10:44:59-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-07-09 10:44:59-07:00,status_change,2021-07-09 10:44:59-07:00
126,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-12-27 09:21:47.986000-08:00,status_change,2021-12-27 09:21:47.986000-08:00
127,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-12-27 09:21:47.986000-08:00
128,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-12-27 09:21:47.986000-08:00,status_change,2021-12-27 09:21:47.986000-08:00
129,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-11-01 12:16:11.246000-07:00
130,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-11-01 12:16:11.246000-07:00
131,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-11-01 12:16:11.246000-07:00
132,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-12-27 09:21:47.986000-08:00,status_change,2021-12-27 09:21:47.986000-08:00
133,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-12-27 09:21:47.986000-08:00,status_change,2021-12-27 09:21:47.986000-08:00
134,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-12-27 09:21:47.986000-08:00,status_change,2021-12-27 09:21:47.986000-08:00
135,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-11-01 12:16:11.246000-07:00
136,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-11-01 12:16:11.246000-07:00
137,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-11-01 12:16:11.246000-07:00
138,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-12-27 09:21:47.986000-08:00,status_change,2021-12-27 09:21:47.986000-08:00
139,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-12-27 09:21:47.986000-08:00,status_change,2021-12-27 09:21:47.986000-08:00
140,In Progress,In Review,CART-972,2021-12-27 09:21:47.986000-08:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-12-27 09:21:47.986000-08:00,status_change,2021-12-27 09:21:47.986000-08:00
141,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-11-01 12:16:11.246000-07:00
142,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-06-25 12:11:09-07:00,status_change,2021-11-01 12:16:11.246000-07:00
143,Open,In Progress,CART-972,2021-11-01 12:16:11.246000-07:00,Story,CART,CART-418,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-11-01 12:16:11.246000-07:00,status_change,2021-11-01 12:16:11.246000-07:00
144,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-07-09 09:40:17-07:00,status_change,2021-07-09 09:40:17-07:00
145,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-07-09 09:40:17-07:00,status_change,2021-07-09 09:40:17-07:00
146,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-07-09 09:40:17-07:00,status_change,2021-07-09 09:40:17-07:00
147,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-05-26 13:53:44-07:00
148,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-05-26 13:53:44-07:00
149,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-05-26 13:53:44-07:00
150,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-07-09 09:40:17-07:00
151,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-07-09 09:40:17-07:00,status_change,2021-07-09 09:40:17-07:00
152,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-07-09 09:40:17-07:00,status_change,2021-07-09 09:40:17-07:00
153,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-05-26 13:53:44-07:00
154,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-05-26 13:53:44-07:00
155,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-05-26 13:53:44-07:00
156,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-07-09 09:40:17-07:00,status_change,2021-07-09 09:40:17-07:00
157,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-07-09 09:40:17-07:00,status_change,2021-07-09 09:40:17-07:00
158,In Review,Resolved,CART-970,2021-07-09 09:40:17-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-07-09 09:40:17-07:00,status_change,2021-07-09 09:40:17-07:00
159,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-05-26 13:53:44-07:00
160,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:53:44-07:00,status_change,2021-05-26 13:53:44-07:00
161,Open,In Review,CART-970,2021-05-26 13:53:44-07:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2021-05-26 13:35:59-07:00,status_change,2021-05-26 13:53:44-07:00
162,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2022-06-24 11:43:34.744000-07:00,status_change,2022-06-24 11:43:34.744000-07:00
163,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2022-06-24 11:43:34.744000-07:00,status_change,2022-06-24 11:43:34.744000-07:00
164,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2022-06-24 11:43:34.744000-07:00,status_change,2022-06-24 11:43:34.744000-07:00
165,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2022-06-24 11:43:34.744000-07:00,status_change,2022-06-24 11:43:34.744000-07:00
166,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2022-06-24 11:43:34.744000-07:00,status_change,2022-06-24 11:43:34.744000-07:00
167,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2022-06-24 11:43:34.744000-07:00,status_change,2022-06-24 11:43:34.744000-07:00
168,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2022-06-24 11:43:34.744000-07:00,status_change,2022-06-24 11:43:34.744000-07:00
169,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2021-05-05 09:28:59-07:00,status_change,2022-06-24 11:43:34.744000-07:00
170,Open,Resolved,CART-966,2022-06-24 11:43:34.744000-07:00,Story,CART,CART-415,"2.4 Community Release,2.4 Community Release,2.4 Community Release",2022-06-24 11:43:34.744000-07:00,status_change,2022-06-24 11:43:34.744000-07:00
171,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-28 10:01:45-07:00,status_change,2021-04-28 10:01:45-07:00
172,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-28 10:01:45-07:00,status_change,2021-04-28 10:01:45-07:00
173,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-28 10:01:45-07:00,status_change,2021-04-28 10:01:45-07:00
174,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-26 10:28:32-07:00
175,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-13 05:50:15-07:00,status_change,2021-04-26 10:28:32-07:00
176,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-26 10:28:32-07:00
177,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-28 10:01:45-07:00
178,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-28 10:01:45-07:00,status_change,2021-04-28 10:01:45-07:00
179,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-28 10:01:45-07:00,status_change,2021-04-28 10:01:45-07:00
180,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-26 10:28:32-07:00
181,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-26 10:28:32-07:00
182,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-26 10:28:32-07:00
183,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-28 10:01:45-07:00,status_change,2021-04-28 10:01:45-07:00
184,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-28 10:01:45-07:00,status_change,2021-04-28 10:01:45-07:00
185,In Review,Resolved,CART-964,2021-04-28 10:01:45-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-28 10:01:45-07:00,status_change,2021-04-28 10:01:45-07:00
186,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-26 10:28:32-07:00
187,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-26 10:28:32-07:00
188,Open,In Review,CART-964,2021-04-26 10:28:32-07:00,Story,CART,CART-418,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:28:32-07:00,status_change,2021-04-26 10:28:32-07:00
189,In Review,Resolved,CART-963,2021-07-19 19:57:52-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-07-19 19:57:52-07:00,status_change,2021-07-19 19:57:52-07:00
190,In Review,Resolved,CART-963,2021-07-19 19:57:52-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-07-19 19:57:52-07:00,status_change,2021-07-19 19:57:52-07:00
191,In Review,Resolved,CART-963,2021-07-19 19:57:52-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-07-19 19:57:52-07:00,status_change,2021-07-19 19:57:52-07:00
192,Open,In Review,CART-963,2021-04-26 10:32:57-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-02 09:47:00-07:00,status_change,2021-04-26 10:32:57-07:00
193,Open,In Review,CART-963,2021-04-26 10:32:57-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:32:57-07:00,status_change,2021-04-26 10:32:57-07:00
194,Open,In Review,CART-963,2021-04-26 10:32:57-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:32:57-07:00,status_change,2021-04-26 10:32:57-07:00
195,In Review,Resolved,CART-963,2021-07-19 19:57:52-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-07-19 19:57:52-07:00,status_change,2021-07-19 19:57:52-07:00
196,In Review,Resolved,CART-963,2021-07-19 19:57:52-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-07-19 19:57:52-07:00,status_change,2021-07-19 19:57:52-07:00
197,In Review,Resolved,CART-963,2021-07-19 19:57:52-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:32:57-07:00,status_change,2021-07-19 19:57:52-07:00
198,Open,In Review,CART-963,2021-04-26 10:32:57-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:32:57-07:00,status_change,2021-04-26 10:32:57-07:00
199,Open,In Review,CART-963,2021-04-26 10:32:57-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:32:57-07:00,status_change,2021-04-26 10:32:57-07:00
200,Open,In Review,CART-963,2021-04-26 10:32:57-07:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-04-26 10:32:57-07:00,status_change,2021-04-26 10:32:57-07:00
